date_de_tirage,combinaison_gagnante_en_ordre_croissant,boule_1,boule_2,boule_3,boule_4,boule_5,numero_chance
2020-03-14,28-31-38-41-43+10,28,41,38,31,43,10
2020-03-16,4-16-23-40-44+3,44,16,4,40,23,3
2020-03-18,10-28-29-46-48+9,48,10,46,28,29,9
2020-03-21,7-8-16-37-42+8,16,37,8,7,42,8
2020-03-23,5-21-28-48-49+2,28,49,5,48,21,2
2020-03-25,24-32-34-40-45+1,40,45,24,32,34,1
2020-03-28,22-23-26-32-35+5,35,23,26,32,22,5
2020-03-30,12-17-21-23-37+7,21,37,12,17,23,7
2020-04-01,3-28-41-42-48+6,41,48,42,28,3,6
2020-04-04,2-35-39-40-42+9,40,2,35,39,42,9
2020-04-06,7-18-23-29-35+4,23,29,18,35,7,4
2020-04-08,6-9-16-19-26+9,16,9,19,26,6,9
2020-04-11,1-8-41-43-48+7,8,43,1,48,41,7
2020-04-13,1-17-19-23-42+9,42,1,19,23,17,9
2020-04-15,1-3-16-31-48+6,16,1,31,48,3,6
2020-04-18,1-27-33-45-47+8,45,1,33,47,27,8
2020-04-20,5-7-9-37-41+6,37,5,9,7,41,6
2020-04-22,28-30-40-41-43+7,28,30,43,40,41,7
2020-04-25,6-10-13-24-49+3,49,6,24,13,10,3
2020-04-27,11-14-19-29-41+9,41,11,19,29,14,9
2020-04-29,5-7-25-29-47+1,25,29,47,5,7,1
2020-05-02,9-12-22-30-43+4,43,22,12,30,9,4
2020-05-04,8-9-15-33-39+10,39,8,9,33,15,10
2020-05-06,10-14-15-36-48+3,48,36,14,15,10,3
2020-05-09,29-35-39-47-48+7,48,39,29,47,35,7
2020-05-11,3-5-17-33-34+10,34,5,33,3,17,10
2020-05-13,4-17-38-43-49+8,43,4,17,38,49,8
2020-05-16,19-26-27-41-46+4,26,27,41,46,19,4
2020-05-18,10-14-20-30-35+9,20,30,35,14,10,9
2020-05-20,14-20-39-45-47+8,45,14,39,20,47,8
2020-05-23,3-22-23-28-29+2,22,28,3,23,29,2
2020-05-25,9-26-30-36-42+4,9,26,30,42,36,4
2020-05-27,6-12-29-31-44+6,29,6,12,44,31,6
2020-05-30,5-14-16-42-44+9,5,14,42,44,16,9
2020-06-01,2-24-26-32-36+7,24,26,2,36,32,7
2020-06-03,12-13-16-26-44+6,12,13,26,44,16,6
2020-06-06,7-14-29-43-44+5,14,7,43,44,29,5
2020-06-08,2-8-22-26-46+1,8,22,26,46,2,1
2020-06-10,9-11-20-36-47+2,47,36,20,11,9,2
2020-06-13,5-6-25-28-32+4,25,32,6,5,28,4
2020-06-15,2-22-26-47-49+2,22,49,26,2,47,2
2020-06-17,10-13-20-26-46+1,26,13,10,20,46,1
2020-06-20,8-14-24-33-38+5,8,24,33,38,14,5
2020-06-22,5-9-21-36-39+5,9,36,5,21,39,5
2020-06-24,8-17-31-34-36+7,36,8,31,34,17,7
2020-06-27,1-2-6-27-39+4,1,39,2,6,27,4
2020-06-29,20-21-29-46-47+7,21,29,20,47,46,7
2020-07-01,5-13-14-44-47+8,44,47,5,13,14,8
2020-07-04,13-23-27-36-44+6,23,13,27,44,36,6
2020-07-06,2-11-30-35-42+6,2,11,42,30,35,6
2020-07-08,9-26-30-37-48+8,30,48,37,9,26,8
2020-07-11,6-28-32-35-40+7,32,6,35,28,40,7
2020-07-13,2-3-24-35-46+8,24,3,35,46,2,8
2020-07-15,4-6-12-35-44+3,6,12,4,35,44,3
2020-07-18,11-22-34-42-43+4,11,42,22,34,43,4
2020-07-20,8-22-26-28-42+2,8,42,22,28,26,2
2020-07-22,4-18-20-28-38+1,4,28,38,20,18,1
2020-07-25,6-10-15-18-48+4,18,10,6,15,48,4
2020-07-27,15-19-24-25-45+3,19,24,45,15,25,3
2020-07-29,7-19-39-46-47+5,47,46,7,19,39,5
2020-08-01,9-17-18-25-38+9,17,18,25,38,9,9
2020-08-03,23-30-42-43-48+7,43,48,42,23,30,7
2020-08-05,15-17-22-32-46+8,46,32,22,15,17,8
2020-08-08,4-6-35-42-49+9,35,42,49,4,6,9
2020-08-10,1-2-11-28-38+6,28,38,2,1,11,6
2020-08-12,3-17-30-44-47+3,17,47,30,3,44,3
2020-08-15,3-5-15-41-42+7,5,41,3,42,15,7
2020-08-17,1-6-39-40-48+6,6,1,39,48,40,6
2020-08-19,4-11-13-34-35+1,35,11,13,4,34,1
2020-08-22,5-7-11-32-33+5,7,11,5,32,33,5
2020-08-24,18-19-22-28-37+2,28,18,22,37,19,2
2020-08-26,4-13-31-40-45+3,13,45,4,40,31,3
2020-08-29,15-21-23-38-39+4,23,15,38,21,39,4
2020-08-31,4-7-11-16-17+10,7,16,17,4,11,10
2020-09-02,3-14-21-23-47+3,14,23,21,47,3,3
2020-09-05,15-19-22-24-46+3,22,15,19,24,46,3
2020-09-07,14-31-35-37-44+7,37,35,31,44,14,7
2020-09-09,20-24-29-45-48+3,24,48,20,29,45,3
2020-09-12,12-16-21-24-46+2,16,46,12,21,24,2
2020-09-14,5-13-23-32-49+2,23,49,5,13,32,2
2020-09-16,17-19-23-28-49+7,28,19,49,23,17,7
2020-09-19,27-32-33-42-46+7,33,42,27,46,32,7
2020-09-21,16-19-38-41-46+9,46,41,38,19,16,9
2020-09-23,5-11-23-25-33+5,11,5,25,23,33,5
2020-09-26,4-8-31-39-49+9,4,31,49,8,39,9
2020-09-28,6-22-33-35-44+2,33,22,44,6,35,2
2020-09-30,2-24-26-32-49+5,26,24,49,32,2,5
2020-10-03,9-18-31-33-36+2,31,36,9,33,18,2
2020-10-05,5-6-9-19-22+5,6,22,19,5,9,5
2020-10-07,6-17-19-30-49+2,17,30,6,49,19,2
2020-10-10,26-31-42-47-48+8,48,26,31,47,42,8
2020-10-12,7-11-18-21-42+3,18,7,21,42,11,3
2020-10-14,19-26-32-39-42+6,19,42,32,26,39,6
2020-10-17,9-20-23-24-28+4,28,23,24,9,20,4
2020-10-19,7-25-28-35-48+1,7,35,48,28,25,1
2020-10-21,15-21-33-35-48+1,35,48,33,21,15,1
2020-10-24,4-8-12-25-45+2,8,25,4,12,45,2
2020-10-26,7-8-12-22-33+5,33,7,8,12,22,5
2020-10-28,2-19-25-30-43+9,25,43,30,2,19,9
2020-10-31,9-13-22-28-35+5,22,35,9,28,13,5
2020-11-02,31-33-38-42-43+3,42,43,38,33,31,3
2020-11-04,9-10-14-16-29+1,29,10,16,14,9,1
2020-11-07,5-30-42-45-48+9,45,5,48,42,30,9
2020-11-09,5-18-26-38-41+10,26,18,41,38,5,10
2020-11-11,10-15-16-17-37+9,15,17,10,37,16,9
2020-11-14,17-24-26-40-43+9,40,26,17,24,43,9
2020-11-16,7-16-33-42-47+7,7,47,16,33,42,7
2020-11-18,11-14-28-41-43+8,28,11,14,43,41,8
2020-11-21,5-17-44-46-49+4,49,17,44,5,46,4
2020-11-23,1-6-12-15-20+1,15,20,12,6,1,1
2020-11-25,1-10-14-26-31+4,1,26,14,31,10,4
2020-11-28,2-9-25-35-47+10,9,25,2,47,35,10
2020-11-30,9-18-26-28-29+3,28,9,26,29,18,3
2020-12-02,14-23-27-40-46+1,23,14,40,46,27,1
2020-12-05,9-14-20-34-35+1,34,20,14,35,9,1
2020-12-07,4-27-38-45-48+4,45,27,48,4,38,4
2020-12-09,17-24-39-47-48+7,47,17,48,39,24,7
2020-12-12,9-14-23-31-45+6,14,31,9,45,23,6
2020-12-14,2-13-34-47-48+6,47,48,13,34,2,6
2020-12-16,6-16-17-21-41+9,21,6,41,17,16,9
2020-12-19,10-23-29-30-49+5,30,29,49,23,10,5
2020-12-21,10-31-36-37-44+5,10,31,36,37,44,5
2020-12-23,3-5-31-38-39+9,5,3,39,31,38,9
2020-12-26,2-3-31-35-40+7,31,3,40,35,2,7
2020-12-28,1-22-34-41-42+5,41,34,42,22,1,5
2020-12-30,13-20-31-36-38+1,36,20,13,31,38,1
2021-01-02,5-7-24-27-41+10,5,27,7,24,41,10
2021-01-04,19-30-31-39-49+8,31,39,30,49,19,8
2021-01-06,11-21-32-41-47+9,41,21,32,47,11,9
2021-01-09,7-11-12-27-49+1,49,12,27,11,7,1
2021-01-11,1-8-17-33-46+5,33,46,8,17,1,5
2021-01-13,17-30-32-41-42+5,32,42,30,17,41,5
2021-01-16,14-20-22-36-44+2,44,20,14,22,36,2
2021-01-18,5-10-25-43-48+10,5,43,10,48,25,10
2021-01-20,11-21-22-32-40+9,21,11,22,40,32,9
2021-01-23,1-13-19-24-48+5,1,19,13,24,48,5
2021-01-25,3-7-13-31-49+5,13,31,49,7,3,5
2021-01-27,6-23-25-27-44+6,27,44,25,23,6,6
2021-01-30,5-9-17-33-37+4,17,5,33,9,37,4
2021-02-01,1-17-18-21-45+9,1,18,45,17,21,9
2021-02-03,17-21-26-31-37+10,17,31,26,37,21,10
2021-02-06,9-15-42-44-47+10,44,42,15,9,47,10
2021-02-08,5-9-10-19-29+8,19,10,9,29,5,8
2021-02-10,13-15-29-33-44+4,44,13,29,15,33,4
2021-02-13,9-13-17-28-31+10,13,17,31,28,9,10
2021-02-15,6-12-13-17-22+7,13,22,17,6,12,7
2021-02-17,29-31-34-35-41+8,34,31,35,41,29,8
2021-02-20,19-21-36-39-49+5,21,36,19,39,49,5
2021-02-22,3-15-24-26-37+7,3,37,26,15,24,7
2021-02-24,10-18-19-41-47+2,47,18,41,10,19,2
2021-02-27,4-11-29-42-43+10,4,29,42,43,11,10
2021-03-01,4-8-14-21-47+9,4,14,21,47,8,9
2021-03-03,8-19-38-41-49+7,38,8,41,49,19,7
2021-03-06,3-11-13-22-30+8,11,22,3,13,30,8
2021-03-08,8-19-24-38-40+10,24,8,38,19,40,10
2021-03-10,20-26-33-34-42+9,26,42,33,20,34,9
2021-03-13,4-10-19-22-47+8,47,22,19,4,10,8
2021-03-15,15-29-33-38-41+2,29,38,33,15,41,2
2021-03-17,3-18-30-45-46+3,45,18,46,3,30,3
2021-03-20,4-14-18-27-42+3,42,18,14,4,27,3
2021-03-22,6-15-24-34-39+4,15,6,34,39,24,4
2021-03-24,9-22-28-37-38+10,22,38,28,37,9,10
2021-03-27,8-10-11-16-18+5,16,11,18,8,10,5
2021-03-29,13-18-28-38-41+1,41,28,18,13,38,1
2021-03-31,2-22-24-27-35+5,2,27,24,35,22,5
2021-04-03,1-2-17-38-45+2,17,1,38,2,45,2
2021-04-05,2-12-15-22-32+8,32,22,2,12,15,8
2021-04-07,9-16-19-35-43+4,35,19,9,16,43,4
2021-04-10,4-8-9-15-35+8,9,35,15,8,4,8
2021-04-12,7-11-14-26-43+7,43,14,26,7,11,7
2021-04-14,20-23-25-27-47+6,27,25,20,23,47,6
2021-04-17,17-30-34-37-38+1,38,37,17,34,30,1
2021-04-19,17-27-36-44-49+1,49,17,36,44,27,1
2021-04-21,6-31-39-45-49+4,45,31,6,49,39,4
2021-04-24,12-26-36-41-42+7,41,12,26,42,36,7
2021-04-26,2-8-32-34-41+6,2,34,41,32,8,6
2021-04-28,4-10-12-15-49+6,4,15,10,49,12,6
2021-05-01,5-25-27-34-38+7,27,25,5,34,38,7
2021-05-03,8-11-37-44-48+6,44,8,11,48,37,6
2021-05-05,8-36-41-46-48+6,36,48,46,41,8,6
2021-05-08,6-24-35-40-41+6,41,35,40,6,24,6
2021-05-10,12-13-17-27-44+10,44,12,13,17,27,10
2021-05-12,9-11-19-22-36+1,19,11,22,36,9,1
2021-05-15,7-24-29-31-47+3,7,31,29,24,47,3
2021-05-17,3-17-23-42-47+4,23,42,3,17,47,4
2021-05-19,3-17-23-28-41+3,28,17,41,3,23,3
2021-05-22,2-7-9-19-45+10,9,2,45,19,7,10
2021-05-24,7-11-29-44-47+9,11,44,47,29,7,9
2021-05-26,1-5-20-22-42+6,20,1,22,5,42,6
2021-05-29,4-9-32-36-44+3,32,4,36,44,9,3
2021-05-31,3-13-25-32-47+9,25,3,13,32,47,9
2021-06-02,3-25-26-33-34+6,33,34,25,3,26,6
2021-06-05,6-16-25-37-45+9,45,16,6,37,25,9
2021-06-07,6-7-11-28-34+8,6,28,34,7,11,8
2021-06-09,2-16-24-33-41+8,16,33,41,2,24,8
2021-06-12,2-5-9-10-29+1,9,2,5,29,10,1
2021-06-14,12-19-21-40-47+7,40,12,47,21,19,7
2021-06-16,3-22-23-35-46+9,22,23,35,46,3,9
2021-06-19,3-14-27-44-46+6,3,44,46,27,14,6
2021-06-21,18-21-25-44-47+10,44,21,25,18,47,10
2021-06-23,1-3-6-16-40+1,1,16,6,3,40,1
2021-06-26,13-24-37-38-45+6,37,24,38,13,45,6
2021-06-28,4-8-15-28-48+1,4,28,48,8,15,1
2021-06-30,6-8-31-44-48+9,8,44,6,48,31,9
2021-07-03,2-13-19-33-48+2,33,48,13,2,19,2
2021-07-05,3-32-36-43-45+2,43,36,3,32,45,2
2021-07-07,8-18-37-44-46+2,37,18,8,44,46,2
2021-07-10,3-38-42-43-46+1,43,3,38,42,46,1
2021-07-12,8-30-31-37-38+1,38,31,8,37,30,1
2021-07-14,18-29-31-36-38+10,36,18,38,31,29,10
2021-07-17,8-11-17-31-47+6,31,8,47,11,17,6
2021-07-19,2-3-4-15-28+5,3,28,15,4,2,5
2021-07-21,6-25-27-32-37+9,27,25,6,37,32,9
2021-07-24,5-22-24-31-40+9,24,40,5,31,22,9
2021-07-26,5-21-34-37-42+10,42,5,34,21,37,10
2021-07-28,1-3-8-28-29+6,1,28,3,29,8,6
2021-07-31,6-7-17-22-46+3,22,6,46,7,17,3
2021-08-02,7-24-42-44-46+2,24,44,46,42,7,2
2021-08-04,20-21-22-36-44+10,21,36,22,20,44,10
2021-08-07,6-7-24-36-47+10,7,24,36,6,47,10
2021-08-09,28-37-38-43-45+3,37,43,45,28,38,3
2021-08-11,5-6-13-21-43+4,43,13,21,5,6,4
2021-08-14,4-28-35-42-49+7,4,28,42,49,35,7
2021-08-16,10-13-22-27-49+4,22,27,13,10,49,4
2021-08-18,4-7-12-24-25+2,4,7,12,24,25,2
2021-08-21,2-8-19-29-46+2,46,8,2,19,29,2
2021-08-23,11-13-21-22-31+6,13,22,31,11,21,6
2021-08-25,3-9-19-26-29+8,19,9,29,26,3,8
2021-08-28,8-11-43-46-48+9,48,43,46,11,8,9
2021-08-30,3-18-32-34-44+9,32,34,18,44,3,9
2021-09-01,17-24-27-32-49+7,49,27,32,24,17,7
2021-09-04,30-35-41-45-49+3,41,49,30,45,35,3
2021-09-06,3-13-31-36-40+9,3,31,36,13,40,9
2021-09-08,7-12-15-27-34+4,7,34,27,12,15,4
2021-09-11,3-5-15-33-49+8,5,3,49,33,15,8
2021-09-13,4-21-24-30-40+4,4,30,24,21,40,4
2021-09-15,4-22-27-30-48+7,48,22,4,30,27,7
2021-09-18,2-9-21-38-39+2,39,38,21,2,9,2
2021-09-20,10-12-15-31-45+5,12,10,45,15,31,5
2021-09-22,5-9-13-14-40+1,5,40,13,14,9,1
2021-09-25,16-18-20-35-49+1,20,35,49,18,16,1
2021-09-27,12-26-31-37-40+3,12,26,31,40,37,3
2021-09-29,6-13-28-33-39+10,6,39,28,13,33,10
2021-10-02,6-8-20-35-46+9,6,46,35,20,8,9
2021-10-04,5-7-15-19-44+1,44,15,5,19,7,1
2021-10-06,8-20-34-41-44+2,44,34,20,8,41,2
2021-10-09,15-19-22-29-34+3,22,29,19,15,34,3
2021-10-11,1-7-9-26-28+3,26,7,1,9,28,3
2021-10-13,19-20-21-43-49+10,21,20,19,43,49,10
2021-10-16,5-15-23-37-46+10,23,15,46,5,37,10
2021-10-18,9-27-35-36-41+6,41,27,36,35,9,6
2021-10-20,16-22-26-35-42+4,26,35,16,22,42,4
2021-10-23,6-10-35-36-48+9,6,36,35,10,48,9
2021-10-25,3-31-37-43-48+10,31,48,43,37,3,10
2021-10-27,15-16-27-41-44+9,41,16,44,27,15,9
2021-10-30,11-12-30-43-46+9,46,11,43,12,30,9
2021-11-01,1-26-27-43-47+6,47,27,26,43,1,6
2021-11-03,7-31-38-39-42+10,7,39,31,38,42,10
2021-11-06,2-4-18-19-22+3,19,2,18,22,4,3
2021-11-08,7-11-32-44-48+3,44,32,11,48,7,3
2021-11-10,9-12-31-40-41+2,31,12,9,40,41,2
2021-11-13,12-13-26-31-39+6,39,13,12,31,26,6
2021-11-15,7-8-34-41-42+8,34,7,8,41,42,8
2021-11-17,4-36-37-40-43+6,37,40,36,4,43,6
2021-11-20,9-17-18-42-44+8,44,9,18,17,42,8
2021-11-22,8-12-16-19-41+5,19,12,8,41,16,5
2021-11-24,14-24-34-39-47+8,14,34,39,24,47,8
2021-11-27,12-25-27-28-46+4,25,28,46,12,27,4
2021-11-29,26-30-31-35-44+4,30,26,35,44,31,4
2021-12-01,3-18-26-46-49+6,26,18,3,49,46,6
2021-12-04,5-18-23-34-44+5,23,18,34,5,44,5
2021-12-06,7-15-16-29-36+6,29,16,36,7,15,6
2021-12-08,1-16-26-28-30+4,28,26,1,30,16,4
2021-12-11,16-26-34-42-45+9,16,45,34,42,26,9
2021-12-13,18-19-23-36-38+1,23,38,36,18,19,1
2021-12-15,11-34-37-38-47+8,34,47,11,37,38,8
2021-12-18,2-10-31-38-46+8,10,46,2,31,38,8
2021-12-20,12-22-23-25-47+1,22,23,12,47,25,1
2021-12-22,11-20-24-41-46+1,41,20,46,11,24,1
2021-12-25,6-21-25-37-48+10,6,25,48,21,37,10
2021-12-27,6-12-14-20-32+8,32,20,6,12,14,8
2021-12-29,18-21-33-48-49+7,21,18,33,49,48,7
2022-01-01,6-14-30-36-39+5,30,36,14,6,39,5
2022-01-03,22-33-34-36-38+5,33,36,34,38,22,5
2022-01-05,6-17-30-32-45+4,17,45,30,32,6,4
2022-01-08,17-22-25-42-43+10,22,42,43,17,25,10
2022-01-10,14-34-35-41-43+9,14,43,34,41,35,9
2022-01-12,1-20-23-26-44+4,23,20,1,26,44,4
2022-01-15,10-13-19-30-47+8,19,10,30,13,47,8
2022-01-17,4-5-15-22-27+9,4,27,5,15,22,9
2022-01-19,8-27-41-43-44+6,44,27,41,8,43,6
2022-01-22,3-17-26-30-39+8,26,3,39,17,30,8
2022-01-24,4-7-15-38-40+2,15,38,7,4,40,2
2022-01-26,14-16-33-38-45+10,14,16,33,38,45,10
2022-01-29,8-25-29-42-46+9,42,29,25,46,8,9
2022-01-31,10-25-31-32-36+8,25,32,31,36,10,8
2022-02-02,11-28-37-40-49+4,11,37,49,28,40,4
2022-02-05,11-24-31-38-48+9,48,31,24,11,38,9
2022-02-07,15-18-31-37-46+3,37,15,18,31,46,3
2022-02-09,21-31-44-46-48+1,44,48,31,46,21,1
2022-02-12,22-28-37-40-45+10,45,22,28,40,37,10
2022-02-14,13-15-20-26-29+5,26,13,29,15,20,5
2022-02-16,21-22-24-32-41+2,22,24,41,21,32,2
2022-02-19,24-32-39-40-49+1,32,24,49,39,40,1
2022-02-21,2-6-10-17-32+5,2,6,10,32,17,5
2022-02-23,6-12-14-15-33+8,33,15,6,12,14,8
2022-02-26,22-28-29-30-39+3,29,39,28,22,30,3
2022-02-28,9-21-27-36-43+2,43,9,21,36,27,2
2022-03-02,3-4-22-43-46+6,46,4,3,43,22,6
2022-03-05,1-14-26-36-37+3,37,26,36,14,1,3
2022-03-07,8-15-27-29-41+4,8,27,29,15,41,4
2022-03-09,8-21-25-32-41+4,32,8,21,41,25,4
2022-03-12,5-16-21-33-47+5,16,47,33,21,5,5
2022-03-14,5-9-11-32-49+6,11,5,32,49,9,6
2022-03-16,1-12-24-39-49+3,1,49,12,39,24,3
2022-03-19,33-38-41-44-49+7,44,38,33,49,41,7
2022-03-21,5-10-26-35-46+9,10,26,46,35,5,9
2022-03-23,2-18-20-29-39+10,20,2,29,39,18,10
2022-03-26,10-12-34-37-40+5,40,10,37,34,12,5
2022-03-28,5-16-21-26-48+10,16,48,21,5,26,10
2022-03-30,10-12-16-26-34+7,12,34,16,26,10,7
2022-04-02,6-11-15-24-28+10,15,6,11,28,24,10
2022-04-04,10-22-23-33-36+6,23,22,33,36,10,6
2022-04-06,6-12-20-38-48+7,6,20,48,12,38,7
2022-04-09,3-13-15-29-40+10,3,15,13,29,40,10
2022-04-11,3-17-18-22-32+10,32,3,22,18,17,10
2022-04-13,29-35-36-44-46+8,36,29,44,46,35,8
2022-04-16,4-21-27-30-41+6,4,41,30,27,21,6
2022-04-18,9-10-33-39-47+5,10,39,33,9,47,5
2022-04-20,4-13-33-45-46+7,45,46,4,13,33,7
2022-04-23,9-11-20-42-44+4,44,20,11,9,42,4
2022-04-25,8-23-31-36-42+7,31,36,42,23,8,7
2022-04-27,1-8-13-31-43+10,8,13,1,43,31,10
2022-04-30,5-6-21-27-47+9,6,27,5,21,47,9
2022-05-02,8-13-20-46-47+7,46,20,13,47,8,7
2022-05-04,12-17-30-37-41+2,37,30,17,12,41,2
2022-05-07,7-15-23-37-38+3,23,37,38,7,15,3
2022-05-09,6-7-9-15-33+2,6,33,7,9,15,2
2022-05-11,2-7-23-45-46+10,23,45,7,2,46,10
2022-05-14,4-24-29-32-44+4,4,44,29,32,24,4
2022-05-16,4-14-21-32-33+1,21,33,4,14,32,1
2022-05-18,14-22-23-36-45+7,14,23,22,45,36,7
2022-05-21,1-7-12-21-41+4,1,12,41,7,21,4
2022-05-23,26-30-41-47-48+6,30,26,48,41,47,6
2022-05-25,24-27-30-37-45+10,37,30,24,27,45,10
2022-05-28,7-20-21-26-27+7,20,27,21,26,7,7
2022-05-30,12-13-14-22-38+2,22,12,38,13,14,2
2022-06-01,2-4-22-33-35+7,33,4,35,22,2,7
2022-06-04,6-9-17-23-42+5,9,23,17,42,6,5
2022-06-06,5-18-20-22-23+5,20,5,22,23,18,5
2022-06-08,26-27-33-38-39+5,38,33,39,27,26,5
2022-06-11,4-7-10-11-28+8,7,28,4,11,10,8
2022-06-13,31-43-44-45-46+10,44,45,46,43,31,10
2022-06-15,11-13-21-37-44+6,11,37,44,13,21,6
2022-06-18,1-12-28-31-32+9,31,1,12,32,28,9
2022-06-20,14-23-27-47-48+3,27,47,23,48,14,3
2022-06-22,10-17-23-27-40+2,17,40,10,27,23,2
2022-06-25,2-31-40-47-49+9,2,47,40,31,49,9
2022-06-27,24-31-34-36-37+1,34,31,36,24,37,1
2022-06-29,16-24-26-43-47+9,16,47,43,24,26,9
2022-07-02,20-22-32-34-46+9,32,20,22,46,34,9
2022-07-04,4-12-18-20-26+8,18,20,4,12,26,8
2022-07-06,10-16-25-43-44+4,43,16,10,25,44,4
2022-07-09,8-9-24-34-37+2,37,24,34,9,8,2
2022-07-11,1-5-10-47-49+1,10,5,49,47,1,1
2022-07-13,7-30-31-46-48+3,30,48,7,31,46,3
2022-07-16,3-4-14-33-49+3,3,33,4,49,14,3
2022-07-18,5-18-29-37-49+8,18,29,49,37,5,8
2022-07-20,17-21-29-31-47+4,29,21,31,47,17,4
2022-07-23,15-25-39-41-47+9,15,47,39,25,41,9
2022-07-25,7-13-24-26-42+2,26,42,13,7,24,2
2022-07-27,13-31-43-46-47+10,13,43,31,47,46,10
2022-07-30,2-14-21-24-38+6,14,21,24,2,38,6
2022-08-01,1-4-23-30-38+6,38,1,4,23,30,6
2022-08-03,5-10-32-40-45+5,45,10,5,40,32,5
2022-08-06,6-23-28-37-38+1,37,28,23,38,6,1
2022-08-08,3-22-37-40-41+2,41,22,3,37,40,2
2022-08-10,9-11-15-28-35+2,15,35,11,28,9,2
2022-08-13,11-17-37-38-39+2,17,38,37,11,39,2
2022-08-15,4-22-34-42-48+3,34,4,48,42,22,3
2022-08-17,5-14-16-17-29+3,16,5,14,29,17,3
2022-08-20,1-17-21-38-46+2,21,38,17,1,46,2
2022-08-22,2-9-39-44-46+9,39,46,2,9,44,9
2022-08-24,22-27-36-39-42+10,39,42,36,27,22,10
2022-08-27,11-22-32-34-39+3,32,39,22,11,34,3
2022-08-29,5-10-22-28-34+4,5,10,28,34,22,4
2022-08-31,9-10-15-39-45+7,9,39,10,15,45,7
2022-09-03,24-32-35-38-44+6,35,24,44,38,32,6
2022-09-05,1-5-27-35-40+4,5,1,35,27,40,4
2022-09-07,3-20-29-30-35+9,20,35,30,3,29,9
2022-09-10,3-8-24-25-49+5,25,3,8,49,24,5
2022-09-12,4-7-20-21-49+10,4,49,20,7,21,10
2022-09-14,10-26-38-40-45+1,40,10,38,26,45,1
2022-09-17,1-3-12-17-20+3,12,17,1,20,3,3
2022-09-19,5-7-15-33-44+1,5,7,44,15,33,1
2022-09-21,3-9-12-22-37+10,3,12,22,9,37,10
2022-09-24,4-6-7-25-32+10,25,6,32,7,4,10
2022-09-26,18-29-35-39-49+1,29,49,35,18,39,1
2022-09-28,12-14-26-29-39+10,12,39,26,14,29,10
2022-10-01,7-8-26-35-36+2,8,7,35,36,26,2
2022-10-03,7-20-23-31-40+1,20,40,31,7,23,1
2022-10-05,14-23-32-35-39+7,32,23,39,35,14,7
2022-10-08,16-17-20-34-48+7,17,20,48,16,34,7
2022-10-10,13-19-32-40-46+7,19,40,32,13,46,7
2022-10-12,7-17-39-40-44+3,17,44,7,40,39,3
2022-10-15,16-24-27-31-46+1,31,16,27,24,46,1
2022-10-17,16-20-38-40-49+2,38,49,20,16,40,2
2022-10-19,16-25-35-38-46+8,35,16,38,46,25,8
2022-10-22,2-7-12-25-35+10,12,2,25,35,7,10
2022-10-24,28-29-33-37-43+1,43,28,33,37,29,1
2022-10-26,2-4-23-30-45+5,45,30,4,2,23,5
2022-10-29,26-28-33-44-48+4,33,28,48,44,26,4
2022-10-31,4-25-34-44-45+7,34,25,45,44,4,7
2022-11-02,4-7-26-38-45+2,45,7,38,4,26,2
2022-11-05,6-23-32-38-40+10,40,6,38,23,32,10
2022-11-07,8-9-24-31-40+7,24,8,9,40,31,7
2022-11-09,1-2-15-30-41+9,15,2,1,41,30,9
2022-11-12,4-14-25-34-44+7,14,44,34,25,4,7
2022-11-14,14-23-28-34-44+5,28,23,34,44,14,5
2022-11-16,1-3-8-38-48+1,1,8,48,38,3,1
2022-11-19,1-19-24-28-40+8,40,24,19,1,28,8
2022-11-21,15-23-33-45-47+7,45,33,47,15,23,7
2022-11-23,15-19-36-45-46+4,46,36,45,15,19,4
2022-11-26,2-5-7-23-28+5,5,7,28,23,2,5
2022-11-28,2-9-13-24-46+6,24,46,9,2,13,6
2022-11-30,18-28-30-44-49+5,44,18,28,49,30,5
2022-12-03,19-26-27-32-34+9,32,19,34,26,27,9
2022-12-05,9-17-24-36-45+7,36,45,9,24,17,7
2022-12-07,2-10-12-15-38+5,2,12,38,15,10,5
2022-12-10,6-13-27-29-43+2,6,43,29,13,27,2
2022-12-12,2-25-35-46-47+10,46,25,47,2,35,10
2022-12-14,4-6-15-20-37+10,15,37,4,20,6,10
2022-12-17,8-23-27-42-46+3,46,27,42,23,8,3
2022-12-19,6-31-35-36-43+4,43,35,6,31,36,4
2022-12-21,11-12-15-21-22+7,11,22,15,12,21,7
2022-12-24,6-12-41-46-47+6,12,41,47,46,6,6
2022-12-26,6-23-32-48-49+4,6,23,32,49,48,4
2022-12-28,1-3-8-29-35+8,29,1,3,35,8,8
2022-12-31,11-16-23-35-39+8,35,39,16,11,23,8
2023-01-02,1-39-41-45-49+5,49,39,45,41,1,5
2023-01-04,3-5-25-38-49+10,3,5,49,38,25,10
2023-01-07,7-8-21-34-43+6,8,43,7,21,34,6
2023-01-09,1-20-30-38-48+3,38,1,48,30,20,3
